Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01252","Green garlic","2024","2024","","152.27","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01252","Green garlic","2024","2024","","139.91","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","128.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","118.39","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2024","2024","","245.76","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2024","2024","","225.93","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","152.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","140.44","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","","19.63","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","","17.99","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","156.78","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","143.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01704","Lentils, dry","2024","2024","","114.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01704","Lentils, dry","2024","2024","","105.53","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01441","Linseed","2024","2024","","55.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01441","Linseed","2024","2024","","51.26","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","201.38","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","185","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01316","Mangoes, guavas and mangosteens","2024","2024","","175.59","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01316","Mangoes, guavas and mangosteens","2024","2024","","161.4","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21112i","Meat of buffalo, fresh or chilled (indigenous)","2024","2024","","105.65","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21112i","Meat of buffalo, fresh or chilled (indigenous)","2024","2024","","97.02","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21111.01i","Meat of cattle with the bone, fresh or chilled (indigenous)","2024","2024","","106.73","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21111.01i","Meat of cattle with the bone, fresh or chilled (indigenous)","2024","2024","","98.01","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21121i","Meat of chickens, fresh or chilled (indigenous)","2024","2024","","124.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21121i","Meat of chickens, fresh or chilled (indigenous)","2024","2024","","114.74","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21122i","Meat of ducks, fresh or chilled (indigenous)","2024","2024","","131.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21122i","Meat of ducks, fresh or chilled (indigenous)","2024","2024","","121.14","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21116i","Meat of goat, fresh or chilled (indigenous)","2024","2024","","120.83","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21116i","Meat of goat, fresh or chilled (indigenous)","2024","2024","","110.97","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21115i","Meat of sheep, fresh or chilled (indigenous)","2024","2024","","123.15","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21115i","Meat of sheep, fresh or chilled (indigenous)","2024","2024","","113.11","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0118","Millet","2024","2024","","106.52","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0118","Millet","2024","2024","","98.02","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01950.01","Natural rubber in primary forms","2024","2024","","120.84","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01950.01","Natural rubber in primary forms","2024","2024","","110.95","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","181.32","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","166.61","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01323","Oranges","2024","2024","","109.37","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01323","Oranges","2024","2024","","100.39","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2024","2024","","188.21","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2024","2024","","172.91","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","","278.69","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","","255.9","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","","93.44","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","","85.8","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2024","2024","","160.05","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2024","2024","","147.01","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","21119.90","Other meat of mammals, fresh or chilled","2024","2024","","107.02","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","21119.90","Other meat of mammals, fresh or chilled","2024","2024","","98.28","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01449.90","Other oil seeds, n.e.c.","2024","2024","","191.53","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01449.90","Other oil seeds, n.e.c.","2024","2024","","176","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01709.90","Other pulses n.e.c.","2024","2024","","364.46","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01709.90","Other pulses n.e.c.","2024","2024","","334.77","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","","193.4","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","","177.62","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01809","Other sugar crops n.e.c.","2024","2024","","74.25","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01809","Other sugar crops n.e.c.","2024","2024","","68.15","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01319","Other tropical fruits, n.e.c.","2024","2024","","117.84","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01319","Other tropical fruits, n.e.c.","2024","2024","","108.21","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","","125.11","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","","114.9","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01317","Papayas","2024","2024","","111.08","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01317","Papayas","2024","2024","","102","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01705","Peas, dry","2024","2024","","47.81","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01705","Peas, dry","2024","2024","","43.93","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01707","Pigeon peas, dry","2024","2024","","64.83","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01707","Pigeon peas, dry","2024","2024","","59.52","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01318","Pineapples","2024","2024","","104.91","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01318","Pineapples","2024","2024","","96.34","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01313","Plantains and cooking bananas","2024","2024","","125.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01313","Plantains and cooking bananas","2024","2024","","115.66","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01321","Pomelos and grapefruits","2024","2024","","111.08","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01321","Pomelos and grapefruits","2024","2024","","102.01","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01510","Potatoes","2024","2024","","114.9","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01510","Potatoes","2024","2024","","105.53","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2024","2024","","160.6","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2024","2024","","147.61","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01443","Rape or colza seed","2024","2024","","188.06","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01443","Rape or colza seed","2024","2024","","172.79","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","02212","Raw milk of buffalo","2024","2024","","221.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","02212","Raw milk of buffalo","2024","2024","","203.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","02211","Raw milk of cattle","2024","2024","","221.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","02211","Raw milk of cattle","2024","2024","","203.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","02292","Raw milk of goats","2024","2024","","221.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","02292","Raw milk of goats","2024","2024","","203.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","02291","Raw milk of sheep","2024","2024","","221.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","02291","Raw milk of sheep","2024","2024","","203.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0113","Rice","2024","2024","","116.23","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0113","Rice","2024","2024","","106.73","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01921.01","Seed cotton, unginned","2024","2024","","108.17","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01921.01","Seed cotton, unginned","2024","2024","","99.34","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01444","Sesame seed","2024","2024","","87.26","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01444","Sesame seed","2024","2024","","80.17","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","","108.12","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","","99.29","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0114","Sorghum","2024","2024","","56.13","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0114","Sorghum","2024","2024","","51.52","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0141","Soya beans","2024","2024","","108.39","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0141","Soya beans","2024","2024","","99.47","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01215","Spinach","2024","2024","","142.26","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01215","Spinach","2024","2024","","130.69","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01802","Sugar cane","2024","2024","","66.93","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01802","Sugar cane","2024","2024","","61.45","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01530","Sweet potatoes","2024","2024","","117.16","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01530","Sweet potatoes","2024","2024","","107.59","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01620","Tea leaves","2024","2024","","155.56","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01620","Tea leaves","2024","2024","","142.85","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01234","Tomatoes","2024","2024","","129.15","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01234","Tomatoes","2024","2024","","118.6","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","109.97","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","100.99","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","0111","Wheat","2024","2024","","87.94","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","0111","Wheat","2024","2024","","80.76","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F2051","Agriculture","2024","2024","","135.49","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2024","2024","","124.44","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2024","2024","","117.65","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2024","2024","","108.03","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F2041","Crops","2024","2024","","126.13","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F2041","Crops","2024","2024","","115.84","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F2054","Food","2024","2024","","135.38","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2024","2024","","124.34","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2024","2024","","182.05","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2024","2024","","167.24","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1770","Meat indigenous, total","2024","2024","","116.98","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1770","Meat indigenous, total","2024","2024","","107.43","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1780","Milk, Total","2024","2024","","221.92","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1780","Milk, Total","2024","2024","","203.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F2057","Non Food","2024","2024","","141.62","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F2057","Non Food","2024","2024","","130.05","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1720","Roots and Tubers, Total","2024","2024","","114.95","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1720","Roots and Tubers, Total","2024","2024","","105.58","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1723","Sugar Crops Primary","2024","2024","","67.37","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1723","Sugar Crops Primary","2024","2024","","61.85","E","Estimated value"
"QI","Production Indices","050","Bangladesh","432","Gross Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2024","2024","","151.89","E","Estimated value"
"QI","Production Indices","050","Bangladesh","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2024","2024","","139.54","E","Estimated value"
