indicator_id,country_id,year,value,magnitude,qualifier
ICTSKILLONLCNS.RUR.F,BGD,2021,.1,,
ICTSKILLONLCNS.RUR.F,BGD,2023,.6,,
ICTSKILLONLCNS.RUR.GPIA,BGD,2021,.25,,
ICTSKILLONLCNS.RUR.GPIA,BGD,2023,.4615384638309479,,
ICTSKILLONLCNS.RUR.M,BGD,2021,.4,,
ICTSKILLONLCNS.RUR.M,BGD,2023,1.3,,
ICTSKILLONLCNS.URB,BGD,2021,.5,,
ICTSKILLONLCNS.URB,BGD,2023,3.6,,
ICTSKILLONLCNS.URB.F,BGD,2021,.3,,
ICTSKILLONLCNS.URB.F,BGD,2023,3.2,,
ICTSKILLONLCNS.URB.GPIA,BGD,2021,.4285714328289032,,
ICTSKILLONLCNS.URB.GPIA,BGD,2023,.8205128312110901,,
ICTSKILLONLCNS.URB.M,BGD,2021,.7,,
ICTSKILLONLCNS.URB.M,BGD,2023,3.9,,
ICTSKILLONLSFT,BGD,2021,.1,,
ICTSKILLONLSFT,BGD,2023,3.6,,
ICTSKILLONLSFT.AG15T24,BGD,2021,.1,,
ICTSKILLONLSFT.AG15T24,BGD,2023,8.5,,
ICTSKILLONLSFT.AG15T24.F,BGD,2021,0,,
ICTSKILLONLSFT.AG15T24.F,BGD,2023,6.5,,
ICTSKILLONLSFT.AG15T24.GPIA,BGD,2021,0,NIL,
ICTSKILLONLSFT.AG15T24.GPIA,BGD,2023,.6132075190544128,,
ICTSKILLONLSFT.AG15T24.M,BGD,2021,.2,,
ICTSKILLONLSFT.AG15T24.M,BGD,2023,10.6,,
ICTSKILLONLSFT.AG25T74,BGD,2021,.1,,
ICTSKILLONLSFT.AG25T74,BGD,2023,2.8,,
ICTSKILLONLSFT.AG25T74.F,BGD,2021,0,,
ICTSKILLONLSFT.AG25T74.F,BGD,2023,2,,
ICTSKILLONLSFT.AG25T74.GPIA,BGD,2021,0,NIL,
ICTSKILLONLSFT.AG25T74.GPIA,BGD,2023,.5555555820465088,,
ICTSKILLONLSFT.AG25T74.M,BGD,2021,.2,,
ICTSKILLONLSFT.AG25T74.M,BGD,2023,3.6,,
ICTSKILLONLSFT.AG75OROVER,BGD,2023,.1,,
ICTSKILLONLSFT.AG75OROVER.M,BGD,2023,.2,,
ICTSKILLONLSFT.AGUNDER15Y,BGD,2021,0,,
ICTSKILLONLSFT.AGUNDER15Y,BGD,2023,1.3,,
ICTSKILLONLSFT.AGUNDER15Y.F,BGD,2021,0,,
ICTSKILLONLSFT.AGUNDER15Y.F,BGD,2023,1.1,,
ICTSKILLONLSFT.AGUNDER15Y.GPIA,BGD,2023,.7333333492279053,,
ICTSKILLONLSFT.AGUNDER15Y.M,BGD,2021,0,,
ICTSKILLONLSFT.AGUNDER15Y.M,BGD,2023,1.5,,
ICTSKILLONLSFT.F,BGD,2021,0,,
ICTSKILLONLSFT.F,BGD,2023,2.8,,
ICTSKILLONLSFT.F.LPIA,BGD,2023,.4888888895511627,,
ICTSKILLONLSFT.GPIA,BGD,2021,0,NIL,
ICTSKILLONLSFT.GPIA,BGD,2023,.6222222447395325,,
ICTSKILLONLSFT.LPIA,BGD,2021,.5,,
ICTSKILLONLSFT.LPIA,BGD,2023,.5454545617103577,,
ICTSKILLONLSFT.M,BGD,2021,.2,,
ICTSKILLONLSFT.M,BGD,2023,4.5,,
ICTSKILLONLSFT.M.LPIA,BGD,2021,.25,,
ICTSKILLONLSFT.M.LPIA,BGD,2023,.609375,,
ICTSKILLONLSFT.RUR,BGD,2021,.1,,
ICTSKILLONLSFT.RUR,BGD,2023,3,,
ICTSKILLONLSFT.RUR.F,BGD,2021,0,,
ICTSKILLONLSFT.RUR.F,BGD,2023,2.2,,
ICTSKILLONLSFT.RUR.GPIA,BGD,2021,0,NIL,
ICTSKILLONLSFT.RUR.GPIA,BGD,2023,.5641025900840759,,
ICTSKILLONLSFT.RUR.M,BGD,2021,.1,,
ICTSKILLONLSFT.RUR.M,BGD,2023,3.9,,
ICTSKILLONLSFT.URB,BGD,2021,.2,,
ICTSKILLONLSFT.URB,BGD,2023,5.5,,
ICTSKILLONLSFT.URB.F,BGD,2021,0,,
ICTSKILLONLSFT.URB.F,BGD,2023,4.5,,
ICTSKILLONLSFT.URB.GPIA,BGD,2021,0,NIL,
ICTSKILLONLSFT.URB.GPIA,BGD,2023,.703125,,
ICTSKILLONLSFT.URB.M,BGD,2021,.4,,
ICTSKILLONLSFT.URB.M,BGD,2023,6.4,,
ICTSKILLPCPR,BGD,2021,.6,,
ICTSKILLPCPR,BGD,2023,.5,,
ICTSKILLPCPR.AG15T24,BGD,2021,1.1,,
ICTSKILLPCPR.AG15T24,BGD,2023,.8,,
ICTSKILLPCPR.AG15T24.F,BGD,2021,1,,
ICTSKILLPCPR.AG15T24.F,BGD,2023,.7,,
ICTSKILLPCPR.AG15T24.GPIA,BGD,2021,.7692307829856873,,
ICTSKILLPCPR.AG15T24.GPIA,BGD,2023,.875,,
ICTSKILLPCPR.AG15T24.M,BGD,2021,1.3,,
ICTSKILLPCPR.AG15T24.M,BGD,2023,.8,,
ICTSKILLPCPR.AG25T74,BGD,2021,.6,,
ICTSKILLPCPR.AG25T74,BGD,2023,.5,,
ICTSKILLPCPR.AG25T74.F,BGD,2021,.3,,
ICTSKILLPCPR.AG25T74.F,BGD,2023,.4,,
ICTSKILLPCPR.AG25T74.GPIA,BGD,2021,.375,,
ICTSKILLPCPR.AG25T74.GPIA,BGD,2023,.800000011920929,,
ICTSKILLPCPR.AG25T74.M,BGD,2021,.8,,
ICTSKILLPCPR.AG25T74.M,BGD,2023,.5,,
ICTSKILLPCPR.AG75OROVER,BGD,2023,0,,
ICTSKILLPCPR.AG75OROVER.M,BGD,2023,0,,
ICTSKILLPCPR.AGUNDER15Y,BGD,2021,0,,
ICTSKILLPCPR.AGUNDER15Y,BGD,2023,.2,,
ICTSKILLPCPR.AGUNDER15Y.F,BGD,2021,0,,
ICTSKILLPCPR.AGUNDER15Y.F,BGD,2023,.2,,
ICTSKILLPCPR.AGUNDER15Y.GPIA,BGD,2023,1,,
ICTSKILLPCPR.AGUNDER15Y.M,BGD,2021,0,,
ICTSKILLPCPR.AGUNDER15Y.M,BGD,2023,.2,,
ICTSKILLPCPR.F,BGD,2021,.4,,
ICTSKILLPCPR.F,BGD,2023,.4,,
ICTSKILLPCPR.F.LPIA,BGD,2021,.1818181872367859,,
ICTSKILLPCPR.F.LPIA,BGD,2023,.0714285746216774,,
ICTSKILLPCPR.GPIA,BGD,2021,.5714285969734192,,
ICTSKILLPCPR.GPIA,BGD,2023,.800000011920929,,
ICTSKILLPCPR.LPIA,BGD,2021,.125,,
ICTSKILLPCPR.LPIA,BGD,2023,.1428571492433548,,
ICTSKILLPCPR.M,BGD,2021,.7,,
ICTSKILLPCPR.M,BGD,2023,.5,,
ICTSKILLPCPR.M.LPIA,BGD,2021,.1428571492433548,,
ICTSKILLPCPR.M.LPIA,BGD,2023,.1538461595773697,,
ICTSKILLPCPR.RUR,BGD,2021,.2,,
ICTSKILLPCPR.RUR,BGD,2023,.2,,
ICTSKILLPCPR.RUR.F,BGD,2021,.2,,
ICTSKILLPCPR.RUR.F,BGD,2023,.1,,
ICTSKILLPCPR.RUR.GPIA,BGD,2021,.6666666865348816,,
ICTSKILLPCPR.RUR.GPIA,BGD,2023,.5,,
ICTSKILLPCPR.RUR.M,BGD,2021,.3,,
ICTSKILLPCPR.RUR.M,BGD,2023,.2,,
ICTSKILLPCPR.URB,BGD,2021,1.6,,
ICTSKILLPCPR.URB,BGD,2023,1.4,,
ICTSKILLPCPR.URB.F,BGD,2021,1.1,,
ICTSKILLPCPR.URB.F,BGD,2023,1.4,,
ICTSKILLPCPR.URB.GPIA,BGD,2021,.523809552192688,,
ICTSKILLPCPR.URB.GPIA,BGD,2023,1.071428537368774,,
ICTSKILLPCPR.URB.M,BGD,2021,2.1,,
ICTSKILLPCPR.URB.M,BGD,2023,1.3,,
ICTSKILLPRVCY,BGD,2021,6.3,,
ICTSKILLPRVCY,BGD,2023,5,,
ICTSKILLPRVCY.AG15T24,BGD,2021,10.1,,
ICTSKILLPRVCY.AG15T24,BGD,2023,12.3,,
ICTSKILLPRVCY.AG15T24.F,BGD,2021,9.199999999999999,,
ICTSKILLPRVCY.AG15T24.F,BGD,2023,10.1,,
ICTSKILLPRVCY.AG15T24.GPIA,BGD,2021,.8288288116455078,,
ICTSKILLPRVCY.AG15T24.GPIA,BGD,2023,.6917808055877686,,
ICTSKILLPRVCY.AG15T24.M,BGD,2021,11.1,,
ICTSKILLPRVCY.AG15T24.M,BGD,2023,14.6,,
ICTSKILLPRVCY.AG25T74,BGD,2021,7,,
ICTSKILLPRVCY.AG25T74,BGD,2023,3.5,,
ICTSKILLPRVCY.AG25T74.F,BGD,2021,5.1,,
ICTSKILLPRVCY.AG25T74.F,BGD,2023,2,,
ICTSKILLPRVCY.AG25T74.GPIA,BGD,2021,.5730336904525757,,
ICTSKILLPRVCY.AG25T74.GPIA,BGD,2023,.4081632792949677,,
ICTSKILLPRVCY.AG25T74.M,BGD,2021,8.9,,
ICTSKILLPRVCY.AG25T74.M,BGD,2023,4.9,,
ICTSKILLPRVCY.AG75OROVER,BGD,2021,.1,,
ICTSKILLPRVCY.AG75OROVER,BGD,2023,.1,,
ICTSKILLPRVCY.AG75OROVER.M,BGD,2021,.1,,
ICTSKILLPRVCY.AG75OROVER.M,BGD,2023,.2,,
ICTSKILLPRVCY.AGUNDER15Y,BGD,2021,.9,,
ICTSKILLPRVCY.AGUNDER15Y,BGD,2023,2.2,,
ICTSKILLPRVCY.AGUNDER15Y.F,BGD,2021,.9,,
ICTSKILLPRVCY.AGUNDER15Y.F,BGD,2023,2,,
ICTSKILLPRVCY.AGUNDER15Y.GPIA,BGD,2021,1,,
ICTSKILLPRVCY.AGUNDER15Y.GPIA,BGD,2023,.8333333134651184,,
ICTSKILLPRVCY.AGUNDER15Y.M,BGD,2021,.9,,
ICTSKILLPRVCY.AGUNDER15Y.M,BGD,2023,2.4,,
ICTSKILLPRVCY.F,BGD,2021,5.1,,
ICTSKILLPRVCY.F,BGD,2023,3.7,,
ICTSKILLPRVCY.F.LPIA,BGD,2021,.3499999940395355,,
ICTSKILLPRVCY.F.LPIA,BGD,2023,.2948718070983887,,
ICTSKILLPRVCY.GPIA,BGD,2021,.6800000071525574,,
ICTSKILLPRVCY.GPIA,BGD,2023,.5967742204666138,,
ICTSKILLPRVCY.LPIA,BGD,2021,.5204081535339355,,
ICTSKILLPRVCY.LPIA,BGD,2023,.4470588266849518,,
ICTSKILLPRVCY.M,BGD,2021,7.5,,
ICTSKILLPRVCY.M,BGD,2023,6.2,,
ICTSKILLPRVCY.M.LPIA,BGD,2021,.7157894968986511,,
ICTSKILLPRVCY.M.LPIA,BGD,2023,.5824176073074341,,
ICTSKILLPRVCY.RUR,BGD,2021,5.1,,
ICTSKILLPRVCY.RUR,BGD,2023,3.8,,
ICTSKILLPRVCY.RUR.F,BGD,2021,3.5,,
ICTSKILLPRVCY.RUR.F,BGD,2023,2.3,,
ICTSKILLPRVCY.RUR.GPIA,BGD,2021,.5147058963775635,,
ICTSKILLPRVCY.RUR.GPIA,BGD,2023,.4339622557163239,,
ICTSKILLPRVCY.RUR.M,BGD,2021,6.8,,
ICTSKILLPRVCY.RUR.M,BGD,2023,5.3,,
ICTSKILLPRVCY.URB,BGD,2021,9.800000000000001,,
ICTSKILLPRVCY.URB,BGD,2023,8.5,,
ICTSKILLPRVCY.URB.F,BGD,2021,10,,
ICTSKILLPRVCY.URB.F,BGD,2023,7.8,,
ICTSKILLPRVCY.URB.GPIA,BGD,2021,1.049999952316284,,
ICTSKILLPRVCY.URB.GPIA,BGD,2023,.8571428656578064,,
ICTSKILLPRVCY.URB.M,BGD,2021,9.5,,
ICTSKILLPRVCY.URB.M,BGD,2023,9.1,,
ICTSKILLSCRTY,BGD,2021,6,,
ICTSKILLSCRTY,BGD,2023,8,,
ICTSKILLSCRTY.AG15T24,BGD,2021,9,,
ICTSKILLSCRTY.AG15T24,BGD,2023,17.2,,
ICTSKILLSCRTY.AG15T24.F,BGD,2021,8.300000000000001,,
ICTSKILLSCRTY.AG15T24.F,BGD,2023,14.7,,
ICTSKILLSCRTY.AG15T24.GPIA,BGD,2021,.8469387888908386,,
ICTSKILLSCRTY.AG15T24.GPIA,BGD,2023,.7424242496490479,,
ICTSKILLSCRTY.AG15T24.M,BGD,2021,9.800000000000001,,
ICTSKILLSCRTY.AG15T24.M,BGD,2023,19.8,,
ICTSKILLSCRTY.AG25T74,BGD,2021,7,,
ICTSKILLSCRTY.AG25T74,BGD,2023,6.8,,
ICTSKILLSCRTY.AG25T74.F,BGD,2021,5.1,,
ICTSKILLSCRTY.AG25T74.F,BGD,2023,5,,
ICTSKILLSCRTY.AG25T74.GPIA,BGD,2021,.5795454382896423,,
ICTSKILLSCRTY.AG25T74.GPIA,BGD,2023,.5813953280448914,,
ICTSKILLSCRTY.AG25T74.M,BGD,2021,8.800000000000001,,
ICTSKILLSCRTY.AG25T74.M,BGD,2023,8.6,,
ICTSKILLSCRTY.AG75OROVER,BGD,2021,.2,,
ICTSKILLSCRTY.AG75OROVER,BGD,2023,.2,,
ICTSKILLSCRTY.AG75OROVER.M,BGD,2021,.3,,
ICTSKILLSCRTY.AG75OROVER.M,BGD,2023,.3,,
ICTSKILLSCRTY.AGUNDER15Y,BGD,2021,1,,
ICTSKILLSCRTY.AGUNDER15Y,BGD,2023,2.5,,
ICTSKILLSCRTY.AGUNDER15Y.F,BGD,2021,.9,,
ICTSKILLSCRTY.AGUNDER15Y.F,BGD,2023,2.3,,
ICTSKILLSCRTY.AGUNDER15Y.GPIA,BGD,2021,.8999999761581421,,
ICTSKILLSCRTY.AGUNDER15Y.GPIA,BGD,2023,.8518518805503845,,
ICTSKILLSCRTY.AGUNDER15Y.M,BGD,2021,1,,
ICTSKILLSCRTY.AGUNDER15Y.M,BGD,2023,2.7,,
ICTSKILLSCRTY.F,BGD,2021,4.9,,
ICTSKILLSCRTY.F,BGD,2023,6.5,,
ICTSKILLSCRTY.F.LPIA,BGD,2021,.3763440847396851,,
ICTSKILLSCRTY.F.LPIA,BGD,2023,.4811320900917053,,
ICTSKILLSCRTY.GPIA,BGD,2021,.6805555820465088,,
ICTSKILLSCRTY.GPIA,BGD,2023,.6842105388641357,,
ICTSKILLSCRTY.LPIA,BGD,2021,.54347825050354,,
ICTSKILLSCRTY.LPIA,BGD,2023,.6160714030265808,,
ICTSKILLSCRTY.M,BGD,2021,7.2,,
ICTSKILLSCRTY.M,BGD,2023,9.5,,
ICTSKILLSCRTY.M.LPIA,BGD,2021,.7252747416496277,,
ICTSKILLSCRTY.M.LPIA,BGD,2023,.7372881174087524,,
ICTSKILLSCRTY.RUR,BGD,2021,5,,
ICTSKILLSCRTY.RUR,BGD,2023,6.9,,
ICTSKILLSCRTY.RUR.F,BGD,2021,3.5,,
ICTSKILLSCRTY.RUR.F,BGD,2023,5.1,,
ICTSKILLSCRTY.RUR.GPIA,BGD,2021,.5303030014038086,,
ICTSKILLSCRTY.RUR.GPIA,BGD,2023,.5862069129943848,,
ICTSKILLSCRTY.RUR.M,BGD,2021,6.6,,
ICTSKILLSCRTY.RUR.M,BGD,2023,8.699999999999999,,
ICTSKILLSCRTY.URB,BGD,2021,9.199999999999999,,
ICTSKILLSCRTY.URB,BGD,2023,11.2,,
ICTSKILLSCRTY.URB.F,BGD,2021,9.300000000000001,,
ICTSKILLSCRTY.URB.F,BGD,2023,10.6,,
ICTSKILLSCRTY.URB.GPIA,BGD,2021,1.021505355834961,,
ICTSKILLSCRTY.URB.GPIA,BGD,2023,.8983050584793091,,
ICTSKILLSCRTY.URB.M,BGD,2021,9.1,,
ICTSKILLSCRTY.URB.M,BGD,2023,11.8,,
ICTSKILLSNTWK,BGD,2021,32.4,,
ICTSKILLSNTWK,BGD,2023,33.5,,
ICTSKILLSNTWK.AG15T24,BGD,2021,55.1,,
ICTSKILLSNTWK.AG15T24,BGD,2023,52.3,,
ICTSKILLSNTWK.AG15T24.F,BGD,2021,48.2,,
ICTSKILLSNTWK.AG15T24.F,BGD,2023,43,,
ICTSKILLSNTWK.AG15T24.GPIA,BGD,2021,.7638669013977051,,
ICTSKILLSNTWK.AG15T24.GPIA,BGD,2023,.6891025900840759,,
ICTSKILLSNTWK.AG15T24.M,BGD,2021,63.1,,
ICTSKILLSNTWK.AG15T24.M,BGD,2023,62.4,,
ICTSKILLSNTWK.AG25T74,BGD,2021,31.6,,
ICTSKILLSNTWK.AG25T74,BGD,2023,35.7,,
ICTSKILLSNTWK.AG25T74.F,BGD,2021,24.2,,
ICTSKILLSNTWK.AG25T74.F,BGD,2023,27.8,,
ICTSKILLSNTWK.AG25T74.GPIA,BGD,2021,.6173469424247742,,
ICTSKILLSNTWK.AG25T74.GPIA,BGD,2023,.6390804648399353,,
ICTSKILLSNTWK.AG25T74.M,BGD,2021,39.2,,
ICTSKILLSNTWK.AG25T74.M,BGD,2023,43.5,,
ICTSKILLSNTWK.AG75OROVER,BGD,2021,4.6,,
ICTSKILLSNTWK.AG75OROVER,BGD,2023,2.3,,
ICTSKILLSNTWK.AG75OROVER.F,BGD,2021,2.1,,
ICTSKILLSNTWK.AG75OROVER.F,BGD,2023,1.2,,
ICTSKILLSNTWK.AG75OROVER.GPIA,BGD,2021,.3181818127632141,,
ICTSKILLSNTWK.AG75OROVER.GPIA,BGD,2023,.4000000059604645,,
ICTSKILLSNTWK.AG75OROVER.M,BGD,2021,6.6,,
ICTSKILLSNTWK.AG75OROVER.M,BGD,2023,3,,
ICTSKILLSNTWK.AGUNDER15Y,BGD,2021,14.3,,
ICTSKILLSNTWK.AGUNDER15Y,BGD,2023,9.300000000000001,,
ICTSKILLSNTWK.AGUNDER15Y.F,BGD,2021,13.7,,
ICTSKILLSNTWK.AGUNDER15Y.F,BGD,2023,8.1,,
ICTSKILLSNTWK.AGUNDER15Y.GPIA,BGD,2021,.9256756901741028,,
ICTSKILLSNTWK.AGUNDER15Y.GPIA,BGD,2023,.7788461446762085,,
ICTSKILLSNTWK.AGUNDER15Y.M,BGD,2021,14.8,,
ICTSKILLSNTWK.AGUNDER15Y.M,BGD,2023,10.4,,
ICTSKILLSNTWK.F,BGD,2021,27,,
ICTSKILLSNTWK.F,BGD,2023,27,,
ICTSKILLSNTWK.F.LPIA,BGD,2021,.3194945752620697,,
ICTSKILLSNTWK.F.LPIA,BGD,2023,.4213836491107941,,
ICTSKILLSNTWK.GPIA,BGD,2021,.7124010324478149,,
ICTSKILLSNTWK.GPIA,BGD,2023,.6766917109489441,,
ICTSKILLSNTWK.LPIA,BGD,2021,.4023769199848175,,
ICTSKILLSNTWK.LPIA,BGD,2023,.5485148429870605,,
ICTSKILLSNTWK.M,BGD,2021,37.9,,
ICTSKILLSNTWK.M,BGD,2023,39.9,,
ICTSKILLSNTWK.M.LPIA,BGD,2021,.4775640964508057,,
ICTSKILLSNTWK.M.LPIA,BGD,2023,.6622889041900635,,
ICTSKILLSNTWK.RUR,BGD,2021,23.7,,
ICTSKILLSNTWK.RUR,BGD,2023,27.7,,
ICTSKILLSNTWK.RUR.F,BGD,2021,17.7,,
ICTSKILLSNTWK.RUR.F,BGD,2023,20.1,,
ICTSKILLSNTWK.RUR.GPIA,BGD,2021,.5939597487449646,,
ICTSKILLSNTWK.RUR.GPIA,BGD,2023,.5694050788879395,,
ICTSKILLSNTWK.RUR.M,BGD,2021,29.8,,
ICTSKILLSNTWK.RUR.M,BGD,2023,35.3,,
ICTSKILLSNTWK.URB,BGD,2021,58.9,,
ICTSKILLSNTWK.URB,BGD,2023,50.5,,
ICTSKILLSNTWK.URB.F,BGD,2021,55.4,,
ICTSKILLSNTWK.URB.F,BGD,2023,47.7,,
ICTSKILLSNTWK.URB.GPIA,BGD,2021,.8878205418586731,,
ICTSKILLSNTWK.URB.GPIA,BGD,2023,.894934356212616,,
ICTSKILLSNTWK.URB.M,BGD,2021,62.4,,
ICTSKILLSNTWK.URB.M,BGD,2023,53.3,,
ICTSKILLSOFT,BGD,2021,22,,
ICTSKILLSOFT,BGD,2023,20.2,,
ICTSKILLSOFT.AG15T24,BGD,2021,46.5,,
ICTSKILLSOFT.AG15T24,BGD,2023,39.6,,
ICTSKILLSOFT.AG15T24.F,BGD,2021,41.5,,
ICTSKILLSOFT.AG15T24.F,BGD,2023,35.6,,
ICTSKILLSOFT.AG15T24.GPIA,BGD,2021,.7950191497802734,,
ICTSKILLSOFT.AG15T24.GPIA,BGD,2023,.8072562217712402,,
ICTSKILLSOFT.AG15T24.M,BGD,2021,52.2,,
ICTSKILLSOFT.AG15T24.M,BGD,2023,44.1,,
ICTSKILLSOFT.AG25T74,BGD,2021,16.2,,
ICTSKILLSOFT.AG25T74,BGD,2023,18.4,,
ICTSKILLSOFT.AG25T74.F,BGD,2021,12,,
ICTSKILLSOFT.AG25T74.F,BGD,2023,13.7,,
ICTSKILLSOFT.AG25T74.GPIA,BGD,2021,.5911329984664917,,
ICTSKILLSOFT.AG25T74.GPIA,BGD,2023,.5905172228813171,,
ICTSKILLSOFT.AG25T74.M,BGD,2021,20.3,,
ICTSKILLSOFT.AG25T74.M,BGD,2023,23.2,,
ICTSKILLSOFT.AG75OROVER,BGD,2021,5.1,,
ICTSKILLSOFT.AG75OROVER,BGD,2023,1.4,,
ICTSKILLSOFT.AG75OROVER.F,BGD,2021,2.6,,
ICTSKILLSOFT.AG75OROVER.F,BGD,2023,1,,
ICTSKILLSOFT.AG75OROVER.GPIA,BGD,2021,.3611111044883728,,
ICTSKILLSOFT.AG75OROVER.GPIA,BGD,2023,.5882353186607361,,
ICTSKILLSOFT.AG75OROVER.M,BGD,2021,7.2,,
ICTSKILLSOFT.AG75OROVER.M,BGD,2023,1.7,,
ICTSKILLSOFT.AGUNDER15Y,BGD,2021,15.7,,
ICTSKILLSOFT.AGUNDER15Y,BGD,2023,6.5,,
ICTSKILLSOFT.AGUNDER15Y.F,BGD,2021,15.6,,
ICTSKILLSOFT.AGUNDER15Y.F,BGD,2023,6.4,,
ICTSKILLSOFT.AGUNDER15Y.GPIA,BGD,2021,.9873417615890503,,
ICTSKILLSOFT.AGUNDER15Y.GPIA,BGD,2023,.9696969985961914,,
ICTSKILLSOFT.AGUNDER15Y.M,BGD,2021,15.8,,
ICTSKILLSOFT.AGUNDER15Y.M,BGD,2023,6.6,,
ICTSKILLSOFT.F,BGD,2021,19,,
ICTSKILLSOFT.F,BGD,2023,16.8,,
ICTSKILLSOFT.F.LPIA,BGD,2021,.2701421678066254,,
ICTSKILLSOFT.F.LPIA,BGD,2023,.4300341308116913,,
ICTSKILLSOFT.GPIA,BGD,2021,.7539682388305664,,
ICTSKILLSOFT.GPIA,BGD,2023,.7118644118309021,,
ICTSKILLSOFT.LPIA,BGD,2021,.3440366983413696,,
ICTSKILLSOFT.LPIA,BGD,2023,.5723905563354492,,
ICTSKILLSOFT.M,BGD,2021,25.2,,
ICTSKILLSOFT.M,BGD,2023,23.6,,
ICTSKILLSOFT.M.LPIA,BGD,2021,.4133333265781403,,
ICTSKILLSOFT.M.LPIA,BGD,2023,.7086092829704285,,
ICTSKILLSOFT.RUR,BGD,2021,15,,
ICTSKILLSOFT.RUR,BGD,2023,17,,
ICTSKILLSOFT.RUR.F,BGD,2021,11.4,,
ICTSKILLSOFT.RUR.F,BGD,2023,12.6,,
ICTSKILLSOFT.RUR.GPIA,BGD,2021,.6129032373428345,,
ICTSKILLSOFT.RUR.GPIA,BGD,2023,.5887850522994995,,
ICTSKILLSOFT.RUR.M,BGD,2021,18.6,,
ICTSKILLSOFT.RUR.M,BGD,2023,21.4,,
ICTSKILLSOFT.URB,BGD,2021,43.6,,
ICTSKILLSOFT.URB,BGD,2023,29.7,,
ICTSKILLSOFT.URB.F,BGD,2021,42.2,,
ICTSKILLSOFT.URB.F,BGD,2023,29.3,,
ICTSKILLSOFT.URB.GPIA,BGD,2021,.9377777576446533,,
ICTSKILLSOFT.URB.GPIA,BGD,2023,.9701986908912659,,
ICTSKILLSOFT.URB.M,BGD,2021,45,,
ICTSKILLSOFT.URB.M,BGD,2023,30.2,,
ICTSKILLVOIP,BGD,2013,.7,,
ICTSKILLVOIP,BGD,2021,33,,
ICTSKILLVOIP,BGD,2023,34.1,,
ICTSKILLVOIP.AG15T24,BGD,2013,1.9,,
ICTSKILLVOIP.AG15T24,BGD,2021,55.4,,
ICTSKILLVOIP.AG15T24,BGD,2023,53.3,,
ICTSKILLVOIP.AG15T24.F,BGD,2013,1.4,,
ICTSKILLVOIP.AG15T24.F,BGD,2021,49.1,,
ICTSKILLVOIP.AG15T24.F,BGD,2023,44.5,,
ICTSKILLVOIP.AG15T24.GPIA,BGD,2013,.5600000023841858,,
ICTSKILLVOIP.AG15T24.GPIA,BGD,2021,.7843450307846069,,
ICTSKILLVOIP.AG15T24.GPIA,BGD,2023,.7074722051620483,,
ICTSKILLVOIP.AG15T24.M,BGD,2013,2.5,,
ICTSKILLVOIP.AG15T24.M,BGD,2021,62.6,,
ICTSKILLVOIP.AG15T24.M,BGD,2023,62.9,,
ICTSKILLVOIP.AG25T74,BGD,2013,.5,,
ICTSKILLVOIP.AG25T74,BGD,2021,32.1,,
ICTSKILLVOIP.AG25T74,BGD,2023,36.1,,
ICTSKILLVOIP.AG25T74.F,BGD,2013,.4,,
ICTSKILLVOIP.AG25T74.F,BGD,2021,25,,
ICTSKILLVOIP.AG25T74.F,BGD,2023,28.2,,
ICTSKILLVOIP.AG25T74.GPIA,BGD,2013,.5714285969734192,,
ICTSKILLVOIP.AG25T74.GPIA,BGD,2021,.6345177888870239,,
ICTSKILLVOIP.AG25T74.GPIA,BGD,2023,.6394557952880859,,
ICTSKILLVOIP.AG25T74.M,BGD,2013,.7,,
ICTSKILLVOIP.AG25T74.M,BGD,2021,39.4,,
ICTSKILLVOIP.AG25T74.M,BGD,2023,44.1,,
ICTSKILLVOIP.AG75OROVER,BGD,2013,.3,,
ICTSKILLVOIP.AG75OROVER,BGD,2021,4.8,,
ICTSKILLVOIP.AG75OROVER,BGD,2023,3,,
ICTSKILLVOIP.AG75OROVER.F,BGD,2013,.3,,
ICTSKILLVOIP.AG75OROVER.F,BGD,2021,2.1,,
ICTSKILLVOIP.AG75OROVER.F,BGD,2023,1.8,,
ICTSKILLVOIP.AG75OROVER.GPIA,BGD,2013,1,,
ICTSKILLVOIP.AG75OROVER.GPIA,BGD,2021,.3088235259056091,,
ICTSKILLVOIP.AG75OROVER.GPIA,BGD,2023,.4615384638309479,,
ICTSKILLVOIP.AG75OROVER.M,BGD,2013,.3,,
ICTSKILLVOIP.AG75OROVER.M,BGD,2021,6.8,,
ICTSKILLVOIP.AG75OROVER.M,BGD,2023,3.9,,
ICTSKILLVOIP.AGUNDER15Y,BGD,2013,.2,,
ICTSKILLVOIP.AGUNDER15Y,BGD,2021,15.3,,
ICTSKILLVOIP.AGUNDER15Y,BGD,2023,9.9,,
ICTSKILLVOIP.AGUNDER15Y.F,BGD,2013,.2,,
ICTSKILLVOIP.AGUNDER15Y.F,BGD,2021,14.8,,
ICTSKILLVOIP.AGUNDER15Y.F,BGD,2023,8.800000000000001,,
ICTSKILLVOIP.AGUNDER15Y.GPIA,BGD,2013,.6666666865348816,,
ICTSKILLVOIP.AGUNDER15Y.GPIA,BGD,2021,.9426751732826233,,
ICTSKILLVOIP.AGUNDER15Y.GPIA,BGD,2023,.800000011920929,,
ICTSKILLVOIP.AGUNDER15Y.M,BGD,2013,.3,,
ICTSKILLVOIP.AGUNDER15Y.M,BGD,2021,15.7,,
ICTSKILLVOIP.AGUNDER15Y.M,BGD,2023,11,,
